user_id,type,item_id,skill_id,correct,chapter,engagement,self-engagement,Classroom network structure learning engagement
213,programme,1,1,1,3.1,,0.705556,0.514577
213,programme,1,2,1,,,0.705556,0.514577
213,programme,1,3,0,,,0.705556,0.514577
213,programme,1,4,1,,,0.705556,0.514577
213,programme,1,5,1,,,0.705556,0.514577
213,programme,1,15,0,,,0.705556,0.514577
213,programme,1,14,1,,,0.705556,0.514577
213,programme,2,1,1,2.1,,0.705556,0.514577
213,programme,2,2,1,,,0.705556,0.514577
213,programme,2,3,1,,,0.705556,0.514577
213,programme,2,4,1,,,0.705556,0.514577
213,programme,2,5,1,,,0.705556,0.514577
213,programme,2,15,1,,,0.705556,0.514577
213,programme,2,14,1,,,0.705556,0.514577
213,programme,3,1,1,2.2,,0.705556,0.514577
213,programme,3,2,1,,,0.705556,0.514577
213,programme,3,3,1,,,0.705556,0.514577
213,programme,3,4,1,,,0.705556,0.514577
213,programme,3,5,1,,,0.705556,0.514577
213,programme,3,6,1,,,0.705556,0.514577
213,programme,3,8,1,,,0.705556,0.514577
213,programme,3,15,1,,,0.705556,0.514577
213,programme,3,14,1,,,0.705556,0.514577
213,programme,4,1,1,3.1,,0.705556,0.514577
213,programme,4,2,1,,,0.705556,0.514577
213,programme,4,3,1,,,0.705556,0.514577
213,programme,4,4,1,,,0.705556,0.514577
213,programme,4,5,0,,,0.705556,0.514577
213,programme,4,15,1,,,0.705556,0.514577
213,programme,4,13,1,,,0.705556,0.514577
213,programme,4,14,1,,,0.705556,0.514577
213,programme,4,18,1,,,0.705556,0.514577
213,programme,5,1,1,3.3,,0.705556,0.514577
213,programme,5,2,1,,,0.705556,0.514577
213,programme,5,3,1,,,0.705556,0.514577
213,programme,5,4,1,,,0.705556,0.514577
213,programme,5,5,1,,,0.705556,0.514577
213,programme,5,8,1,,,0.705556,0.514577
213,programme,5,14,1,,,0.705556,0.514577
213,programme,5,15,1,,,0.705556,0.514577
213,programme,6,1,1,3.4,,0.738889,0.391023
213,programme,6,2,1,,,0.738889,0.391023
213,programme,6,4,1,,,0.738889,0.391023
213,programme,6,5,0,,,0.738889,0.391023
213,programme,6,15,1,,,0.738889,0.391023
213,programme,6,11,1,,,0.738889,0.391023
213,programme,6,13,1,,,0.738889,0.391023
213,programme,6,18,1,,,0.738889,0.391023
213,programme,6,3,0,,,0.738889,0.391023
213,programme,7,14,0,3.1.1,,0.738889,0.391023
213,programme,7,18,1,,,0.738889,0.391023
213,programme,8,14,0,3.1.2,,0.738889,0.391023
213,programme,8,18,1,,,0.738889,0.391023
213,programme,9,20,1,3.2,,0.738889,0.391023
213,programme,9,18,1,,,0.738889,0.391023
213,programme,9,14,1,,,0.738889,0.391023
213,programme,10,22,1,3.3,,0.738889,0.391023
213,programme,10,11,1,,,0.738889,0.391023
213,programme,10,18,1,,,0.738889,0.391023
213,programme,10,23,1,,,0.738889,0.391023
213,programme,10,14,1,,,0.738889,0.391023
213,programme,11,18,0,4.1,,0.233333,0.139541
213,programme,11,26,0,,,0.233333,0.139541
213,programme,12,20,1,4.2,,0.233333,0.139541
213,programme,12,18,1,,,0.233333,0.139541
213,programme,12,26,1,,,0.233333,0.139541
213,programme,13,22,1,4.3,,0.233333,0.139541
213,programme,13,8,1,,,0.233333,0.139541
213,programme,13,11,0,,,0.233333,0.139541
213,programme,14,26,0,4.4,,0.233333,0.139541
213,programme,14,13,1,,,0.233333,0.139541
213,programme,15,32,0,4.5,,0.233333,0.139541
213,programme,15,1,0,,,0.233333,0.139541
213,programme,15,22,0,,,0.233333,0.139541
213,programme,15,26,0,,,0.233333,0.139541
213,programme,16,5,0,4.6,,0.833333,0.562376
213,programme,16,22,0,,,0.833333,0.562376
213,programme,16,26,0,,,0.833333,0.562376
213,programme,17,22,0,4.7,,0.833333,0.562376
213,programme,17,24,0,,,0.833333,0.562376
213,programme,17,23,1,,,0.833333,0.562376
213,programme,17,8,1,,,0.833333,0.562376
213,programme,17,25,1,,,0.833333,0.562376
213,programme,18,1,1,5.1,,0.833333,0.562376
213,programme,18,2,1,,,0.833333,0.562376
213,programme,18,3,1,,,0.833333,0.562376
213,programme,18,4,1,,,0.833333,0.562376
213,programme,18,5,1,,,0.833333,0.562376
213,programme,18,15,1,,,0.833333,0.562376
213,programme,18,8,1,,,0.833333,0.562376
213,programme,18,18,1,,,0.833333,0.562376
213,programme,18,14,1,,,0.833333,0.562376
213,programme,19,1,1,5.3.1,,0.833333,0.562376
213,programme,19,2,1,,,0.833333,0.562376
213,programme,19,3,1,,,0.833333,0.562376
213,programme,19,4,1,,,0.833333,0.562376
213,programme,19,5,1,,,0.833333,0.562376
213,programme,19,15,1,,,0.833333,0.562376
213,programme,19,18,1,,,0.833333,0.562376
213,programme,19,14,1,,,0.833333,0.562376
213,programme,20,1,1,5.3.2,,0.833333,0.562376
213,programme,20,2,1,,,0.833333,0.562376
213,programme,20,3,1,,,0.833333,0.562376
213,programme,20,4,1,,,0.833333,0.562376
213,programme,20,5,0,,,0.833333,0.562376
213,programme,20,15,1,,,0.833333,0.562376
213,programme,20,18,1,,,0.833333,0.562376
213,programme,20,19,1,,,0.833333,0.562376
213,programme,20,14,1,,,0.833333,0.562376
213,programme,21,1,1,5.4,,0.511111,0.553332
213,programme,21,2,1,,,0.511111,0.553332
213,programme,21,3,1,,,0.511111,0.553332
213,programme,21,4,1,,,0.511111,0.553332
213,programme,21,5,1,,,0.511111,0.553332
213,programme,21,15,1,,,0.511111,0.553332
213,programme,21,19,1,,,0.511111,0.553332
213,programme,21,18,0,,,0.511111,0.553332
213,programme,21,11,0,,,0.511111,0.553332
213,programme,21,14,1,,,0.511111,0.553332
213,programme,21,26,0,,,0.511111,0.553332
213,programme,22,32,0,5.7,,0.511111,0.553332
213,programme,22,1,1,,,0.511111,0.553332
213,programme,22,2,1,,,0.511111,0.553332
213,programme,22,3,0,,,0.511111,0.553332
213,programme,22,4,1,,,0.511111,0.553332
213,programme,22,33,0,,,0.511111,0.553332
213,programme,22,15,0,,,0.511111,0.553332
213,programme,22,20,1,,,0.511111,0.553332
213,programme,22,26,0,,,0.511111,0.553332
213,programme,22,14,0,,,0.511111,0.553332
213,programme,23,1,1,5.8,,0.511111,0.553332
213,programme,23,2,1,,,0.511111,0.553332
213,programme,23,3,1,,,0.511111,0.553332
213,programme,23,4,1,,,0.511111,0.553332
213,programme,23,5,1,,,0.511111,0.553332
213,programme,23,6,1,,,0.511111,0.553332
213,programme,23,22,1,,,0.511111,0.553332
213,programme,23,14,1,,,0.511111,0.553332
213,programme,24,22,1,2.1,,0.511111,0.553332
213,programme,24,26,1,,,0.511111,0.553332
213,programme,24,30,1,,,0.511111,0.553332
213,programme,24,27,1,,,0.511111,0.553332
213,programme,24,14,1,,,0.511111,0.553332
213,programme,25,26,1,2.2,,0.511111,0.553332
213,programme,25,27,1,,,0.511111,0.553332
213,programme,25,9,1,,,0.511111,0.553332
213,programme,25,14,1,,,0.511111,0.553332
213,programme,26,22,1,2.3,,0.655556,0.662504
213,programme,26,18,1,,,0.655556,0.662504
213,programme,26,14,1,,,0.655556,0.662504
213,programme,27,29,1,3.1,,0.655556,0.662504
213,programme,27,15,1,,,0.655556,0.662504
213,programme,27,27,1,,,0.655556,0.662504
213,programme,28,33,1,3.2,,0.655556,0.662504
213,programme,28,27,1,,,0.655556,0.662504
213,programme,29,25,1,3.3,,0.655556,0.662504
213,programme,29,11,0,,,0.655556,0.662504
213,programme,30,1,1,4.1,,0.655556,0.662504
213,programme,30,2,1,,,0.655556,0.662504
213,programme,30,3,0,,,0.655556,0.662504
213,programme,30,33,1,,,0.655556,0.662504
213,programme,30,8,1,,,0.655556,0.662504
213,programme,30,14,1,,,0.655556,0.662504
213,programme,31,1,1,4.3,,0.161111,0.178275
213,programme,31,33,1,,,0.161111,0.178275
213,programme,31,26,0,,,0.161111,0.178275
213,programme,31,3,1,,,0.161111,0.178275
213,programme,31,2,1,,,0.161111,0.178275
213,programme,31,4,1,,,0.161111,0.178275
213,programme,31,5,1,,,0.161111,0.178275
213,programme,31,25,1,,,0.161111,0.178275
213,programme,31,15,1,,,0.161111,0.178275
213,programme,31,14,1,,,0.161111,0.178275
213,programme,31,27,1,,,0.161111,0.178275
213,programme,32,1,1,4.5,,0.161111,0.178275
213,programme,32,2,1,,,0.161111,0.178275
213,programme,32,3,1,,,0.161111,0.178275
213,programme,32,4,1,,,0.161111,0.178275
213,programme,32,5,1,,,0.161111,0.178275
213,programme,32,6,1,,,0.161111,0.178275
213,programme,32,22,1,,,0.161111,0.178275
213,programme,32,33,1,,,0.161111,0.178275
213,programme,32,27,1,,,0.161111,0.178275
213,programme,32,14,1,,,0.161111,0.178275
213,programme,33,26,1,2.1,,0.161111,0.178275
213,programme,34,26,1,,,0.161111,0.178275
213,programme,34,18,1,,,0.161111,0.178275
213,programme,34,22,1,,,0.161111,0.178275
213,programme,35,26,1,2.2,,0.161111,0.178275
213,programme,35,22,1,,,0.161111,0.178275
213,programme,36,26,0,2.3,,0.766667,0.370331
213,programme,37,35,0,2.4,,0.766667,0.370331
213,programme,37,27,0,,,0.766667,0.370331
217,programme,1,7,1,2.1.1,,0.783333,0.675084
217,programme,1,5,1,,,0.783333,0.675084
217,programme,1,8,1,,,0.783333,0.675084
217,programme,2,9,0,2.1.2,,0.783333,0.675084
217,programme,3,1,1,3.1,,0.783333,0.675084
217,programme,3,2,1,,,0.783333,0.675084
217,programme,3,3,1,,,0.783333,0.675084
217,programme,3,4,1,,,0.783333,0.675084
217,programme,3,5,1,,,0.783333,0.675084
217,programme,3,15,1,,,0.783333,0.675084
217,programme,3,14,1,,,0.783333,0.675084
217,programme,3,13,1,,,0.783333,0.675084
217,programme,4,1,1,3.3,,0.783333,0.675084
217,programme,4,2,1,,,0.783333,0.675084
217,programme,4,3,1,,,0.783333,0.675084
217,programme,4,4,1,,,0.783333,0.675084
217,programme,4,5,1,,,0.783333,0.675084
217,programme,4,15,0,,,0.783333,0.675084
217,programme,4,26,1,,,0.783333,0.675084
217,programme,4,14,1,,,0.783333,0.675084
217,programme,4,8,1,,,0.783333,0.675084
217,programme,5,1,1,3.4,,0.783333,0.675084
217,programme,5,2,0,,,0.783333,0.675084
217,programme,5,3,1,,,0.783333,0.675084
217,programme,5,4,1,,,0.783333,0.675084
217,programme,5,5,1,,,0.783333,0.675084
217,programme,5,15,1,,,0.783333,0.675084
217,programme,5,14,1,,,0.783333,0.675084
217,programme,5,26,0,,,0.783333,0.675084
217,programme,6,14,1,3.1.1,,0.438889,0.415261
217,programme,6,26,1,,,0.438889,0.415261
217,programme,7,14,1,3.1.2,,0.438889,0.415261
217,programme,7,26,1,,,0.438889,0.415261
217,programme,8,20,1,3.2,,0.438889,0.415261
217,programme,8,18,1,,,0.438889,0.415261
217,programme,8,10,1,,,0.438889,0.415261
217,programme,8,24,1,,,0.438889,0.415261
217,programme,9,22,0,3.3,,0.438889,0.415261
217,programme,9,18,0,,,0.438889,0.415261
217,programme,9,11,0,,,0.438889,0.415261
217,programme,9,26,0,,,0.438889,0.415261
217,programme,10,26,1,4.1,,0.438889,0.415261
217,programme,11,26,0,4.2,,0.361111,0.363438
217,programme,12,26,1,4.3,,0.361111,0.363438
217,programme,12,11,1,,,0.361111,0.363438
217,programme,12,1,0,,,0.361111,0.363438
217,programme,13,3,0,4.4,,0.361111,0.363438
217,programme,13,13,1,,,0.361111,0.363438
217,programme,13,17,1,,,0.361111,0.363438
217,programme,13,26,1,,,0.361111,0.363438
217,programme,14,28,0,4.5,,0.361111,0.363438
217,programme,14,26,0,,,0.361111,0.363438
217,programme,15,26,1,4.6,,0.361111,0.363438
217,programme,16,26,0,4.7,,0.594444,0.499076
217,programme,16,24,0,,,0.594444,0.499076
217,programme,16,27,1,,,0.594444,0.499076
217,programme,17,26,1,5.1,,0.594444,0.499076
217,programme,17,1,1,,,0.594444,0.499076
217,programme,17,2,1,,,0.594444,0.499076
217,programme,17,3,1,,,0.594444,0.499076
217,programme,17,4,1,,,0.594444,0.499076
217,programme,17,5,1,,,0.594444,0.499076
217,programme,17,14,1,,,0.594444,0.499076
217,programme,17,15,1,,,0.594444,0.499076
217,programme,17,8,1,,,0.594444,0.499076
217,programme,17,11,0,,,0.594444,0.499076
217,programme,17,18,1,,,0.594444,0.499076
217,programme,18,1,1,5.3.1,,0.594444,0.499076
217,programme,18,2,0,,,0.594444,0.499076
217,programme,18,3,0,,,0.594444,0.499076
217,programme,18,4,1,,,0.594444,0.499076
217,programme,18,5,1,,,0.594444,0.499076
217,programme,18,14,1,,,0.594444,0.499076
217,programme,18,15,0,,,0.594444,0.499076
217,programme,18,18,1,,,0.594444,0.499076
217,programme,18,13,1,,,0.594444,0.499076
217,programme,18,26,1,,,0.594444,0.499076
217,programme,19,1,1,5.3.2,,0.594444,0.499076
217,programme,19,2,0,,,0.594444,0.499076
217,programme,19,3,1,,,0.594444,0.499076
217,programme,19,4,1,,,0.594444,0.499076
217,programme,19,5,1,,,0.594444,0.499076
217,programme,19,14,1,,,0.594444,0.499076
217,programme,19,15,1,,,0.594444,0.499076
217,programme,19,18,1,,,0.594444,0.499076
217,programme,19,19,0,,,0.594444,0.499076
217,programme,19,26,1,,,0.594444,0.499076
217,programme,20,1,1,5.4,,0.594444,0.499076
217,programme,20,2,0,,,0.594444,0.499076
217,programme,20,3,1,,,0.594444,0.499076
217,programme,20,4,1,,,0.594444,0.499076
217,programme,20,5,1,,,0.594444,0.499076
217,programme,20,14,1,,,0.594444,0.499076
217,programme,20,15,1,,,0.594444,0.499076
217,programme,20,11,1,,,0.594444,0.499076
217,programme,20,13,1,,,0.594444,0.499076
217,programme,20,18,1,,,0.594444,0.499076
217,programme,20,19,0,,,0.594444,0.499076
217,programme,20,26,0,,,0.594444,0.499076
217,programme,21,1,1,5.7,,0.455556,0.499581
217,programme,21,2,0,,,0.455556,0.499581
217,programme,21,3,1,,,0.455556,0.499581
217,programme,21,4,1,,,0.455556,0.499581
217,programme,21,5,0,,,0.455556,0.499581
217,programme,21,14,1,,,0.455556,0.499581
217,programme,21,15,1,,,0.455556,0.499581
217,programme,21,26,0,,,0.455556,0.499581
217,programme,22,1,1,5.8,,0.455556,0.499581
217,programme,22,2,0,,,0.455556,0.499581
217,programme,22,3,1,,,0.455556,0.499581
217,programme,22,4,1,,,0.455556,0.499581
217,programme,22,5,1,,,0.455556,0.499581
217,programme,22,6,0,,,0.455556,0.499581
217,programme,22,22,1,,,0.455556,0.499581
217,programme,22,14,1,,,0.455556,0.499581
217,programme,22,26,1,,,0.455556,0.499581
217,programme,23,26,1,2.1,,0.455556,0.499581
217,programme,24,26,1,2.2,,0.455556,0.499581
217,programme,25,26,1,2.3,,0.455556,0.499581
217,programme,25,14,1,,,0.455556,0.499581
217,programme,26,29,0,3.1,,0.488889,0.544098
217,programme,26,15,1,,,0.488889,0.544098
217,programme,26,27,1,,,0.488889,0.544098
217,programme,27,26,1,3.2,,0.488889,0.544098
217,programme,27,33,1,,,0.488889,0.544098
217,programme,27,27,1,,,0.488889,0.544098
217,programme,28,26,0,3.3,,0.488889,0.544098
217,programme,28,11,0,,,0.488889,0.544098
217,programme,29,26,1,3.4,,0.488889,0.544098
217,programme,30,26,0,3.5,,0.488889,0.544098
217,programme,30,27,1,,,0.488889,0.544098
217,programme,30,13,1,,,0.488889,0.544098
217,programme,31,26,1,3.6,,0.361111,0.317767
217,programme,31,20,1,,,0.361111,0.317767
217,programme,32,26,1,2.1,,0.361111,0.317767
217,programme,32,22,1,,,0.361111,0.317767
217,programme,32,18,1,,,0.361111,0.317767
217,programme,33,26,1,2.2,,0.361111,0.317767
217,programme,33,22,1,,,0.361111,0.317767
217,programme,34,26,0,2.3,,0.361111,0.317767
217,programme,34,22,1,,,0.361111,0.317767
217,programme,34,22,0,,,0.361111,0.317767
217,programme,34,35,1,,,0.361111,0.317767
217,programme,34,9,1,,,0.361111,0.317767
217,programme,35,26,1,2.4,,0.361111,0.317767
217,programme,35,22,1,,,0.361111,0.317767
217,programme,35,18,1,,,0.361111,0.317767
217,programme,35,40,1,,,0.361111,0.317767
217,programme,35,27,1,,,0.361111,0.317767
217,programme,36,4,1,2.5,,0.305556,0.336206
217,programme,36,5,1,,,0.305556,0.336206
217,programme,36,18,1,,,0.305556,0.336206
217,programme,36,26,1,,,0.305556,0.336206
217,programme,36,11,1,,,0.305556,0.336206
217,programme,37,1,1,3.1,,0.305556,0.336206
217,programme,37,2,0,,,0.305556,0.336206
217,programme,37,34,0,,,0.305556,0.336206
217,programme,37,15,1,,,0.305556,0.336206
217,programme,37,34,0,,,0.305556,0.336206
217,programme,37,26,0,,,0.305556,0.336206
217,programme,38,1,0,3.3,,0.305556,0.336206
217,programme,38,2,0,,,0.305556,0.336206
217,programme,38,35,1,,,0.305556,0.336206
217,programme,38,22,1,,,0.305556,0.336206
217,programme,38,35,0,,,0.305556,0.336206
217,programme,38,14,1,,,0.305556,0.336206
217,programme,38,3,1,,,0.305556,0.336206
217,programme,38,4,1,,,0.305556,0.336206
217,programme,38,5,1,,,0.305556,0.336206
217,programme,38,6,1,,,0.305556,0.336206
217,programme,39,1,0,3.5,,0.305556,0.336206
217,programme,39,2,0,,,0.305556,0.336206
217,programme,39,3,1,,,0.305556,0.336206
217,programme,39,4,1,,,0.305556,0.336206
217,programme,39,5,1,,,0.305556,0.336206
217,programme,39,35,1,,,0.305556,0.336206
217,programme,39,26,0,,,0.305556,0.336206
217,programme,39,22,1,,,0.305556,0.336206
217,programme,39,14,1,,,0.305556,0.336206
213,programme,32,5,1,,,0.361111,0.317767
213,programme,32,6,1,,,0.361111,0.317767
213,programme,32,22,1,,,0.361111,0.317767
213,programme,32,33,1,,,0.361111,0.317767
213,programme,32,27,1,,,0.361111,0.317767
213,programme,32,14,1,,,0.361111,0.317767
213,programme,33,26,1,,,0.361111,0.317767
213,programme,34,26,1,,,0.361111,0.317767
213,programme,34,18,1,,,0.361111,0.317767
213,programme,34,22,1,,,0.361111,0.317767
213,programme,35,26,1,,,0.361111,0.317767
213,programme,35,22,1,,,0.361111,0.317767
213,programme,36,26,0,,,0.305556,0.336206
213,programme,37,35,0,,,0.305556,0.336206
213,programme,37,27,0,,,0.305556,0.336206
224,programme,1,1,1,3.2,,0.672222,0.456481
224,programme,1,2,1,,,0.672222,0.456481
224,programme,1,3,1,,,0.672222,0.456481
224,programme,1,4,1,,,0.672222,0.456481
224,programme,1,5,1,,,0.672222,0.456481
224,programme,1,15,1,,,0.672222,0.456481
224,programme,1,14,1,,,0.672222,0.456481
224,programme,2,1,1,2.1.1,,0.672222,0.456481
224,programme,2,2,1,,,0.672222,0.456481
224,programme,2,3,1,,,0.672222,0.456481
224,programme,2,4,2,,,0.672222,0.456481
224,programme,2,5,1,,,0.672222,0.456481
224,programme,2,15,1,,,0.672222,0.456481
224,programme,2,7,0,,,0.672222,0.456481
224,programme,2,14,0,,,0.672222,0.456481
224,programme,3,1,1,2.1.2,,0.672222,0.456481
224,programme,3,2,1,,,0.672222,0.456481
224,programme,3,3,1,,,0.672222,0.456481
224,programme,3,4,1,,,0.672222,0.456481
224,programme,3,5,1,,,0.672222,0.456481
224,programme,3,15,1,,,0.672222,0.456481
224,programme,3,7,1,,,0.672222,0.456481
224,programme,3,14,0,,,0.672222,0.456481
224,programme,4,1,1,3.1,,0.672222,0.456481
224,programme,4,2,1,,,0.672222,0.456481
224,programme,4,3,0,,,0.672222,0.456481
224,programme,4,4,1,,,0.672222,0.456481
224,programme,4,5,1,,,0.672222,0.456481
224,programme,4,15,1,,,0.672222,0.456481
224,programme,4,7,1,,,0.672222,0.456481
224,programme,4,13,1,,,0.672222,0.456481
224,programme,4,14,1,,,0.672222,0.456481
224,programme,4,26,1,,,0.672222,0.456481
224,programme,5,1,1,3.3,,0.672222,0.456481
224,programme,5,2,1,,,0.672222,0.456481
224,programme,5,3,0,,,0.672222,0.456481
224,programme,5,4,1,,,0.672222,0.456481
224,programme,5,5,1,,,0.672222,0.456481
224,programme,5,15,1,,,0.672222,0.456481
224,programme,5,8,1,,,0.672222,0.456481
224,programme,5,14,1,,,0.672222,0.456481
224,programme,5,26,1,,,0.672222,0.456481
224,programme,6,1,1,3.4,,0.616667,0.379728
224,programme,6,2,1,,,0.616667,0.379728
224,programme,6,3,0,,,0.616667,0.379728
224,programme,6,4,1,,,0.616667,0.379728
224,programme,6,5,1,,,0.616667,0.379728
224,programme,6,15,1,,,0.616667,0.379728
224,programme,6,14,1,,,0.616667,0.379728
224,programme,6,26,0,,,0.616667,0.379728
224,programme,7,14,1,3.1.1,,0.616667,0.379728
224,programme,7,26,1,,,0.616667,0.379728
224,programme,8,14,1,3.1.2,,0.616667,0.379728
224,programme,8,26,0,,,0.616667,0.379728
224,programme,9,26,1,3.2,,0.616667,0.379728
224,programme,10,26,0,3.3,,0.616667,0.379728
224,programme,11,26,1,4.1,,0.322222,0.204255
224,programme,12,26,1,4.2,,0.322222,0.204255
224,programme,13,11,1,4.3,,0.322222,0.204255
224,programme,13,26,1,,,0.322222,0.204255
224,programme,14,5,0,4.4,,0.322222,0.204255
224,programme,14,26,1,,,0.322222,0.204255
224,programme,14,17,1,,,0.322222,0.204255
224,programme,15,3,0,4.5,,0.322222,0.204255
224,programme,15,33,1,,,0.322222,0.204255
224,programme,15,26,1,,,0.322222,0.204255
224,programme,16,3,0,4.6,,0.511111,0.375773
224,programme,16,26,1,,,0.511111,0.375773
224,programme,16,3,0,4.7,,0.511111,0.375773
224,programme,16,24,1,,,0.511111,0.375773
224,programme,16,23,1,,,0.511111,0.375773
224,programme,17,1,1,5.1,,0.511111,0.375773
224,programme,17,2,1,,,0.511111,0.375773
224,programme,17,3,1,,,0.511111,0.375773
224,programme,17,4,1,,,0.511111,0.375773
224,programme,17,5,1,,,0.511111,0.375773
224,programme,17,15,1,,,0.511111,0.375773
224,programme,17,18,1,,,0.511111,0.375773
224,programme,17,11,1,,,0.511111,0.375773
224,programme,17,14,1,,,0.511111,0.375773
224,programme,17,26,1,,,0.511111,0.375773
224,programme,18,1,1,5.3.1,,0.511111,0.375773
224,programme,18,2,1,,,0.511111,0.375773
224,programme,18,3,1,,,0.511111,0.375773
224,programme,18,4,1,,,0.511111,0.375773
224,programme,18,5,0,,,0.511111,0.375773
224,programme,18,15,1,,,0.511111,0.375773
224,programme,18,18,1,,,0.511111,0.375773
224,programme,18,14,1,,,0.511111,0.375773
224,programme,18,26,1,,,0.511111,0.375773
224,programme,19,1,1,5.3.2,,0.511111,0.375773
224,programme,19,2,1,,,0.511111,0.375773
224,programme,19,3,1,,,0.511111,0.375773
224,programme,19,4,1,,,0.511111,0.375773
224,programme,19,5,0,,,0.511111,0.375773
224,programme,19,15,1,,,0.511111,0.375773
224,programme,19,26,0,,,0.511111,0.375773
224,programme,19,14,1,,,0.511111,0.375773
224,programme,19,19,1,,,0.511111,0.375773
224,programme,20,1,1,5.4,,0.511111,0.375773
224,programme,20,2,1,,,0.511111,0.375773
224,programme,20,3,0,,,0.511111,0.375773
224,programme,20,4,1,,,0.511111,0.375773
224,programme,20,5,1,,,0.511111,0.375773
224,programme,20,15,1,,,0.511111,0.375773
224,programme,20,19,0,,,0.511111,0.375773
224,programme,20,18,1,,,0.511111,0.375773
224,programme,20,13,1,,,0.511111,0.375773
224,programme,20,14,1,,,0.511111,0.375773
224,programme,20,26,0,,,0.511111,0.375773
224,programme,21,1,1,5.7,,0.838889,0.585943
224,programme,21,2,1,,,0.838889,0.585943
224,programme,21,3,0,,,0.838889,0.585943
224,programme,21,4,1,,,0.838889,0.585943
224,programme,21,5,1,,,0.838889,0.585943
224,programme,21,26,0,,,0.838889,0.585943
224,programme,21,18,0,,,0.838889,0.585943
224,programme,21,20,0,,,0.838889,0.585943
224,programme,22,1,1,5.8,,0.838889,0.585943
224,programme,22,2,1,,,0.838889,0.585943
224,programme,22,3,0,,,0.838889,0.585943
224,programme,22,4,1,,,0.838889,0.585943
224,programme,22,5,1,,,0.838889,0.585943
224,programme,22,6,0,,,0.838889,0.585943
224,programme,22,22,1,,,0.838889,0.585943
224,programme,22,14,1,,,0.838889,0.585943
224,programme,22,26,1,,,0.838889,0.585943
224,programme,23,14,1,2.1,,0.838889,0.585943
224,programme,23,26,1,,,0.838889,0.585943
224,programme,24,14,1,2.2,,0.838889,0.585943
224,programme,24,26,1,,,0.838889,0.585943
224,programme,25,14,0,2.3,,0.838889,0.585943
224,programme,25,26,1,,,0.838889,0.585943
224,programme,26,29,1,3.1,,0.744444,0.596307
224,programme,26,26,1,,,0.744444,0.596307
224,programme,26,15,1,,,0.744444,0.596307
224,programme,26,27,1,,,0.744444,0.596307
224,programme,27,33,1,3.2,,0.744444,0.596307
224,programme,27,27,1,,,0.744444,0.596307
224,programme,28,26,1,3.3,,0.744444,0.596307
224,programme,28,11,1,,,0.744444,0.596307
224,programme,29,26,1,3.4,,0.744444,0.596307
224,programme,29,11,1,,,0.744444,0.596307
224,programme,30,3,0,4.1,,0.744444,0.596307
224,programme,30,26,0,,,0.744444,0.596307
224,programme,31,26,0,4.5,,0.444444,0.344374
224,programme,31,9,0,,,0.444444,0.344374
224,programme,32,26,1,2.1,,0.444444,0.344374
224,programme,33,26,1,2.2,,0.444444,0.344374
224,programme,33,22,1,,,0.444444,0.344374
224,programme,34,26,0,2.3,,0.444444,0.344374
224,programme,34,35,1,,,0.444444,0.344374
224,programme,34,3,1,,,0.444444,0.344374
224,programme,35,35,0,2.4,,0.444444,0.344374
224,programme,35,27,1,,,0.444444,0.344374
224,programme,35,40,1,,,0.444444,0.344374
224,programme,35,26,0,,,0.444444,0.344374
224,programme,36,26,0,2.5,,0.372222,0.406015
224,programme,36,5,1,,,0.372222,0.406015
224,programme,36,4,1,,,0.372222,0.406015
224,programme,36,11,1,,,0.372222,0.406015
224,programme,37,1,1,3.1,,0.372222,0.406015
224,programme,37,2,1,,,0.372222,0.406015
224,programme,37,3,1,,,0.372222,0.406015
224,programme,37,4,1,,,0.372222,0.406015
224,programme,37,5,1,,,0.372222,0.406015
224,programme,37,34,1,,,0.372222,0.406015
224,programme,37,26,0,,,0.372222,0.406015
224,programme,37,22,1,,,0.372222,0.406015
224,programme,37,15,1,,,0.372222,0.406015
224,programme,37,14,1,,,0.372222,0.406015
224,programme,38,1,1,3.3,,0.372222,0.406015
224,programme,38,2,1,,,0.372222,0.406015
224,programme,38,3,1,,,0.372222,0.406015
224,programme,38,4,1,,,0.372222,0.406015
224,programme,38,5,1,,,0.372222,0.406015
224,programme,38,35,1,,,0.372222,0.406015
224,programme,38,15,1,,,0.372222,0.406015
224,programme,38,14,1,,,0.372222,0.406015
224,programme,38,26,0,,,0.372222,0.406015
224,programme,39,1,1,3.5,,0.372222,0.406015
224,programme,39,2,1,,,0.372222,0.406015
224,programme,39,3,1,,,0.372222,0.406015
224,programme,39,4,1,,,0.372222,0.406015
224,programme,39,5,1,,,0.372222,0.406015
224,programme,39,35,1,,,0.372222,0.406015
224,programme,39,22,1,,,0.372222,0.406015
224,programme,39,26,1,,,0.372222,0.406015
224,programme,39,14,1,,,0.372222,0.406015
229,programme,1,1,1,3.2,,0.6,0.470342
229,programme,1,2,1,,,0.6,0.470342
229,programme,1,3,1,,,0.6,0.470342
229,programme,1,4,1,,,0.6,0.470342
229,programme,1,15,1,,,0.6,0.470342
229,programme,1,8,1,,,0.6,0.470342
229,programme,1,14,1,,,0.6,0.470342
229,programme,1,26,1,,,0.6,0.470342
229,programme,2,7,1,2.1,,0.6,0.470342
229,programme,2,8,1,,,0.6,0.470342
229,programme,3,7,1,2.2,,0.6,0.470342
229,programme,3,8,1,,,0.6,0.470342
229,programme,4,1,1,3.1,,0.6,0.470342
229,programme,4,2,0,,,0.6,0.470342
